id,neighbourhood,room_type,accommodates,bathrooms,bedrooms,beds,price
13621955,West Point Grey,Entire home/apt,11,3.5,5,7,90
13669501,Downtown,Private room,4,1,1,2,90
13673539,Kensington-Cedar Cottage,Entire home/apt,2,1,1,2,90
13701691,Kensington-Cedar Cottage,Entire home/apt,2,1,0,1,90
13766869,Downtown,Entire home/apt,2,1,0,1,90
13767831,Kitsilano,Entire home/apt,3,2,2,2,91
13784356,Downtown,Entire home/apt,1,1,0,1,91
13800057,Downtown,Entire home/apt,6,2,3,3,91
13815501,Downtown,Entire home/apt,4,,2,,91
13817015,Mount Pleasant,Private room,2,,2,,91
13829747,Mount Pleasant,Entire home/apt,4,1,2,2,91
13831080,Downtown,Entire home/apt,2,1,1,1,91
13837849,Riley Park,Entire home/apt,8,2,4,4,91
13843432,Grandview-Woodland,Private room,2,1,1,0,91
13864840,Downtown,Entire home/apt,2,1,1,1,92
13885190,Mount Pleasant,Entire home/apt,3,,,,92
13914085,Downtown,Private room,2,1,1,1,92
13962385,Grandview-Woodland,Private room,2,1,1,1,92
13993885,Downtown,Entire home/apt,5,2,2,2,92
13994841,Downtown,Entire home/apt,4,1,1,4,92
13996470,Kitsilano,Private room,2,,,,93
13998682,West End,Entire home/apt,2,,2,,93
13999349,Downtown,Entire home/apt,4,2,2,2,93
13999471,Renfrew-Collingwood,Entire home/apt,6,,2,,93
14014285,South Cambie,Entire home/apt,2,1,2,2,93
14027258,Mount Pleasant,Entire home/apt,4,1,2,3,93
14029073,Hastings-Sunrise,Private room,2,1,1,1,93
14077912,Dunbar Southlands,Entire home/apt,2,0,0,0,93
14106936,Kensington-Cedar Cottage,Entire home/apt,6,,3,,93
14107152,Kensington-Cedar Cottage,Entire home/apt,4,1,1,2,93
14112422,Downtown,Entire home/apt,2,,,,93
14112559,Downtown,Private room,1,1,1,1,93
14127036,Sunset,Entire home/apt,6,1,2,2,94
14167369,Grandview-Woodland,Private room,2,1.5,1,2,94
14168267,Grandview-Woodland,Entire home/apt,4,1,2,0,94
14180277,Grandview-Woodland,Private room,2,1.5,1,1,94
14194524,Kitsilano,Private room,2,,,,94
14204145,Downtown Eastside,Private room,2,1.5,1,1,94
14216608,Downtown,Entire home/apt,2,1,1,1,94
14237741,Grandview-Woodland,Entire home/apt,2,1,1,1,94
14237820,Kensington-Cedar Cottage,Private room,2,1,1,1,95
14247519,Downtown Eastside,Entire home/apt,2,,1,,95
14248978,Downtown Eastside,Entire home/apt,2,1,1,1,95
14261655,Kensington-Cedar Cottage,Private room,2,1,1,1,95
14296335,Kensington-Cedar Cottage,Private room,2,1,1,1,95
14320418,Killarney,Entire home/apt,2,1,1,1,95
14341031,Downtown,Entire home/apt,3,,1,,95
14372586,Sunset,Entire home/apt,4,1,2,2,95
14406551,Downtown,Entire home/apt,5,2,2,2,95
14419998,Downtown Eastside,Entire home/apt,2,1,1,1,95
14524029,South Cambie,Entire home/apt,2,,1,,95
14535292,Kensington-Cedar Cottage,Entire home/apt,4,,2,,95
14538753,Kensington-Cedar Cottage,Entire home/apt,4,1,2,2,95
14555310,Grandview-Woodland,Entire home/apt,2,,1,,95
14569204,Mount Pleasant,Entire home/apt,2,1,1,1,95
14570210,Kensington-Cedar Cottage,Entire home/apt,4,1,0,2,95
14595350,Kitsilano,Entire home/apt,2,1,1,2,95
14607432,Kensington-Cedar Cottage,Entire home/apt,2,1,1,0,95
14612693,Kensington-Cedar Cottage,Private room,2,1,1,1,95
14613217,Mount Pleasant,Entire home/apt,2,1,1,1,95
14613265,Kensington-Cedar Cottage,Private room,2,1,1,1,95
14616229,West Point Grey,Private room,1,1,1,1,95
14674413,Riley Park,Entire home/apt,2,1,1,1,95
14688071,South Cambie,Entire home/apt,5,2,3,5,95
14711719,Downtown,Entire home/apt,2,1,1,1,95
14724594,Downtown,Entire home/apt,2,1,1,1,95
14748050,Marpole,Entire home/apt,4,1,1,2,95
14752363,Kitsilano,Entire home/apt,6,2,2,3,95
14787418,Kitsilano,Entire home/apt,4,1,2,3,95
14802240,Downtown,Entire home/apt,2,,1,,95
14809328,Kensington-Cedar Cottage,Entire home/apt,4,1,2,3,96
14811738,Downtown,Entire home/apt,4,1.5,1,1,96
14831562,Victoria-Fraserview,Private room,2,1.5,1,1,96
14831774,Victoria-Fraserview,Private room,1,1,1,1,96
14840968,Arbutus Ridge,Private room,2,1,1,1,96
14843816,Downtown,Entire home/apt,3,1,2,2,97
14844498,Downtown,Entire home/apt,2,,1,,97
14856847,Kensington-Cedar Cottage,Private room,2,1,1,1,97
14868541,Kensington-Cedar Cottage,Entire home/apt,2,1,1,2,97
14869865,Victoria-Fraserview,Private room,2,1,1,1,97
14884981,Marpole,Private room,1,,,,97
14887513,Hastings-Sunrise,Entire home/apt,2,1,2,2,97
14929609,Kitsilano,Private room,2,1.5,1,2,97
14946886,Mount Pleasant,Entire home/apt,2,,1,,97
14992464,Downtown,Entire home/apt,2,1,1,1,97
15008574,Kitsilano,Entire home/apt,2,1,1,1,98
15037603,Grandview-Woodland,Entire home/apt,2,1,1,1,98
15040167,Riley Park,Entire home/apt,4,2,2,2,98
15041985,Renfrew-Collingwood,Entire home/apt,2,1,1,1,98
15043236,Downtown Eastside,Entire home/apt,2,1,1,1,98
15058838,Kensington-Cedar Cottage,Entire home/apt,2,,,,98
15086471,Kitsilano,Entire home/apt,2,1.5,2,2,98
15111957,Victoria-Fraserview,Private room,2,1,1,1,98
15160387,Downtown,Entire home/apt,2,,1,,98
15161144,West Point Grey,Entire home/apt,6,2.5,2,0,98
15197174,Mount Pleasant,Entire home/apt,2,,,,98
15255610,Mount Pleasant,Entire home/apt,2,,1,,99
15260043,Downtown,Entire home/apt,2,1,1,2,99
15267634,Downtown,Entire home/apt,2,,1,,99
15288267,Downtown,Entire home/apt,2,1,1,1,99
15300175,Downtown,Private room,2,,1,,99
15312395,Dunbar Southlands,Entire home/apt,4,1,2,2,99
15316279,South Cambie,Entire home/apt,5,2,2,0,99
15321958,Kitsilano,Private room,1,1,1,1,99
15329853,Renfrew-Collingwood,Entire home/apt,4,1,2,2,99
15330197,Downtown,Entire home/apt,5,2,2,3,99
15363953,Kitsilano,Private room,1,1,1,1,99
15424088,Downtown,Entire home/apt,2,,1,,99
15455452,Kitsilano,Entire home/apt,4,,2,,99
15471901,Downtown,Entire home/apt,2,1,0,1,99
15481083,Kitsilano,Entire home/apt,4,,1,,99
15504479,Downtown,Entire home/apt,4,1,1,2,99
15514194,Oakridge,Private room,2,1,1,1,99
15542567,Kitsilano,Entire home/apt,5,1,2,3,99
15563093,Downtown,Entire home/apt,2,,2,,99
15582940,Arbutus Ridge,Entire home/apt,6,2,3,3,100
15635558,Dunbar Southlands,Entire home/apt,1,1,1,2,100
15642866,Kitsilano,Entire home/apt,6,1,2,3,100
15646460,South Cambie,Entire home/apt,10,3,4,8,100
15648459,Kitsilano,Private room,1,1.5,1,1,100
15706251,Downtown,Entire home/apt,6,2,2,2,100
15803843,Kitsilano,Entire home/apt,4,1,2,2,100
15951675,Downtown,Entire home/apt,3,,2,,100
15988395,Downtown,Entire home/apt,2,,1,,100
16026015,Hastings-Sunrise,Entire home/apt,6,1,2,4,100
16158419,Kensington-Cedar Cottage,Entire home/apt,3,1,0,2,100
16166488,Sunset,Entire home/apt,3,1,1,2,100
16174226,West End,Entire home/apt,4,1,1,1,100
16191372,Mount Pleasant,Entire home/apt,4,1.5,2,2,100
16233697,Kitsilano,Entire home/apt,2,,1,,100
16243231,Mount Pleasant,Entire home/apt,2,1,1,1,100
16259049,Kitsilano,Entire home/apt,12,,4,,100
16288021,Downtown,Entire home/apt,2,1,1,1,100
16289980,Mount Pleasant,Private room,1,,,,100
16458904,Killarney,Entire home/apt,4,1,2,2,100
16491614,West End,Entire home/apt,2,1,1,1,100
16491812,South Cambie,Entire home/apt,2,,1,,100
16616603,Renfrew-Collingwood,Private room,2,1,1,1,100
16673770,Grandview-Woodland,Entire home/apt,6,,3,,100
16719878,West Point Grey,Entire home/apt,9,3,3,4,100
16720749,Mount Pleasant,Entire home/apt,4,1,2,2,100
16752966,Kitsilano,Entire home/apt,7,2.5,4,5,100
16817056,Victoria-Fraserview,Entire home/apt,3,,1,,100
16826920,West Point Grey,Entire home/apt,2,,1,,100
16929381,Downtown,Entire home/apt,6,2,2,2,100
16934327,Downtown,Entire home/apt,3,1,1,1,100
16947736,Downtown,Private room,2,1,0,0,100
16960121,Dunbar Southlands,Entire home/apt,8,1.5,4,4,100
16973311,Downtown,Entire home/apt,4,1,1,1,100
17120438,West End,Entire home/apt,4,1.5,2,2,100
17195893,Kensington-Cedar Cottage,Entire home/apt,7,2,3,3,100
17256037,West End,Entire home/apt,4,2.5,2,2,100
17282580,Downtown Eastside,Entire home/apt,2,1,1,1,100
17302474,Downtown,Private room,2,1,1,1,100
17331922,Downtown,Entire home/apt,4,,2,,100
17383030,Hastings-Sunrise,Entire home/apt,4,1,2,3,100
17404142,South Cambie,Entire home/apt,4,1,2,3,100
17404753,Kitsilano,Entire home/apt,4,1,2,2,100
17438123,West End,Entire home/apt,2,1,0,2,100
17494290,Marpole,Private room,2,1,1,1,100
17497419,Fairview,Entire home/apt,6,1,2,2,100
17517890,Kensington-Cedar Cottage,Entire home/apt,4,,2,,100
17546167,Sunset,Entire home/apt,2,1.5,2,2,100
17580870,Kensington-Cedar Cottage,Entire home/apt,4,1,2,4,100
17611127,Kitsilano,Entire home/apt,6,2,3,3,100
17640274,Marpole,Entire home/apt,4,,2,,100
17649877,Downtown,Entire home/apt,4,2,2,2,100
17655199,Downtown Eastside,Entire home/apt,2,1,1,1,100
17683724,Fairview,Entire home/apt,3,1,1,1,100
17703644,Mount Pleasant,Entire home/apt,4,1,1,1,100
17714487,West End,Entire home/apt,4,2,2,2,100
17733636,Downtown,Entire home/apt,3,1,1,1,100
17734782,Hastings-Sunrise,Entire home/apt,3,1,1,2,100
17738026,Kensington-Cedar Cottage,Entire home/apt,6,2,2,3,100
17764717,Kitsilano,Entire home/apt,2,1,1,1,100
17767948,Kensington-Cedar Cottage,Entire home/apt,5,1,2,2,101
17799980,Grandview-Woodland,Entire home/apt,4,,2,,101
17849718,Downtown,Entire home/apt,3,,1,,101
17878232,Downtown,Entire home/apt,2,1,1,1,101
17891295,West End,Entire home/apt,2,1,1,1,101
17906967,Mount Pleasant,Entire home/apt,2,1,1,1,101
17911210,Downtown,Private room,2,1,1,1,101
17942380,Kitsilano,Entire home/apt,4,1,1,2,101
17964143,Hastings-Sunrise,Entire home/apt,6,,3,,101
17980077,Strathcona,Entire home/apt,2,1,1,1,102
17994715,Downtown,Entire home/apt,2,1,0,0,102
18019961,Kensington-Cedar Cottage,Entire home/apt,6,2.5,3,4,102
18034711,West End,Private room,2,,,,102
18040461,Downtown,Entire home/apt,4,,,,102
18058854,Hastings-Sunrise,Entire home/apt,2,1,1,2,102
18063805,Marpole,Private room,1,1.5,1,2,102
18076938,Mount Pleasant,Entire home/apt,5,2,2,3,102
18141945,Kerrisdale,Private room,2,2,1,1,102
18273285,Kitsilano,Entire home/apt,4,1,3,3,102
18339479,Grandview-Woodland,Entire home/apt,7,2,3,3,102
18357164,Hastings-Sunrise,Entire home/apt,2,1,1,1,102
18359361,Grandview-Woodland,Private room,2,,,,102
18411101,Strathcona,Entire home/apt,3,,1,,102
18416795,Downtown,Entire home/apt,2,,2,,103
18451694,Kitsilano,Entire home/apt,2,,1,,103
18487637,West Point Grey,Entire home/apt,6,2,3,3,103
18504108,Downtown,Entire home/apt,2,1,1,1,103
18508187,Victoria-Fraserview,Private room,2,1,1,1,103
18523194,Downtown Eastside,Entire home/apt,2,1,1,0,103
18523514,Kensington-Cedar Cottage,Private room,4,1,1,2,103
18525552,Downtown,Entire home/apt,3,,1,,103
18527181,Downtown,Entire home/apt,6,2,3,3,103
18551005,Grandview-Woodland,Entire home/apt,2,1,1,1,103
18581544,Downtown,Entire home/apt,6,2,3,3,103
18617790,Arbutus Ridge,Entire home/apt,4,1,2,3,104
18638495,Kitsilano,Entire home/apt,3,,2,,104
18638835,Downtown,Entire home/apt,4,,2,,104
18657916,South Cambie,Entire home/apt,6,1,2,2,104
18688810,South Cambie,Entire home/apt,3,,1,,104
18707775,Kensington-Cedar Cottage,Private room,1,1,1,1,104
18733868,Riley Park,Private room,1,1,1,1,104
18735027,Shaughnessy,Entire home/apt,3,1,1,2,104
18736292,Riley Park,Entire home/apt,2,1,1,1,104
18769488,Mount Pleasant,Entire home/apt,2,,1,,104
18773655,Marpole,Entire home/apt,4,1,1,2,104
18795540,Kitsilano,Entire home/apt,2,1.5,1,1,105
18812413,Kitsilano,Entire home/apt,4,1,2,2,105
18829637,Shaughnessy,Entire home/apt,4,1,2,2,105
18842500,Kitsilano,Entire home/apt,5,,2,,105
18858999,Grandview-Woodland,Entire home/apt,3,,2,,105
18878134,Kensington-Cedar Cottage,Entire home/apt,4,1,2,2,105
18879201,Downtown,Entire home/apt,4,1,1,1,105
18894921,Downtown Eastside,Entire home/apt,2,2,1,1,105
18897481,Fairview,Entire home/apt,3,1,1,2,105
18913359,West End,Private room,2,1,1,1,105
18914357,Downtown,Entire home/apt,4,2,2,2,105
18917744,Grandview-Woodland,Entire home/apt,7,3,3,6,105
18933939,Sunset,Entire home/apt,8,,3,,105
18935250,West End,Entire home/apt,3,,2,,105
18946167,Kitsilano,Entire home/apt,2,1,1,1,105
18972366,Kensington-Cedar Cottage,Entire home/apt,4,1,1,2,105
18980403,Kensington-Cedar Cottage,Entire home/apt,2,1,1,1,105
18980880,Downtown,Entire home/apt,6,1,1,4,105
18993540,Riley Park,Entire home/apt,6,1,2,4,105
19000807,Shaughnessy,Entire home/apt,6,1,3,3,105
19014703,Kitsilano,Entire home/apt,4,,2,,105
19019070,Riley Park,Entire home/apt,4,1,1,2,105
19022941,Kitsilano,Entire home/apt,4,1,2,2,105
19050386,Downtown,Private room,1,,,,106
19055891,Kitsilano,Entire home/apt,2,1,1,1,106
19057656,Downtown,Entire home/apt,6,2,3,4,106
19070991,Grandview-Woodland,Entire home/apt,4,,1,,106
19071363,Downtown,Entire home/apt,4,2,2,2,106
19073601,Downtown,Shared room,2,1,1,0,106
19085886,Fairview,Entire home/apt,3,,1,,106
19094811,Downtown,Entire home/apt,5,2,3,3,106
19101912,Riley Park,Entire home/apt,7,,3,,106
19118514,Downtown,Entire home/apt,5,2,2,3,107
19120673,West Point Grey,Entire home/apt,7,3,5,5,107
19137495,West End,Entire home/apt,2,,,,107
19138815,Kitsilano,Private room,1,1,1,2,107
19199606,Marpole,Private room,5,1,2,2,107
19208688,Kitsilano,Entire home/apt,3,,1,,107
19211342,Kitsilano,Entire home/apt,2,1,1,1,107
19227353,Downtown,Entire home/apt,4,2,2,0,107
19236655,West End,Entire home/apt,2,,1,,107
19250702,Grandview-Woodland,Entire home/apt,2,,2,,107
19251596,Kitsilano,Entire home/apt,4,1,1,2,107
19271929,Downtown,Entire home/apt,2,1,1,2,107
19274855,Downtown,Entire home/apt,4,2.5,2,2,107
19296579,Grandview-Woodland,Entire home/apt,4,,2,,107
19298482,Downtown,Entire home/apt,2,1,1,1,107
19332346,Strathcona,Private room,1,1,1,2,107
19388671,Downtown,Entire home/apt,3,,1,,108
19406398,Hastings-Sunrise,Entire home/apt,2,1,1,1,108
19408516,Grandview-Woodland,Entire home/apt,5,,2,,108
19434101,West Point Grey,Entire home/apt,2,1,1,1,108
19437169,West End,Entire home/apt,3,,1,,108
19470470,Kitsilano,Entire home/apt,2,,1,,108
19470851,Dunbar Southlands,Entire home/apt,6,,3,,108
19471902,Kitsilano,Entire home/apt,2,1,1,2,108
19555826,Sunset,Private room,1,,,,108
19627518,Hastings-Sunrise,Entire home/apt,6,1,2,3,108
19662425,Dunbar Southlands,Private room,1,,1,,108
19664341,Hastings-Sunrise,Entire home/apt,5,1.5,2,3,108
19680779,Grandview-Woodland,Entire home/apt,7,,3,,108
19697558,Kitsilano,Entire home/apt,4,2.5,2,2,108
19699282,West End,Entire home/apt,6,,3,,108
19722142,Downtown Eastside,Entire home/apt,4,1,1,2,108
19732942,Arbutus Ridge,Private room,1,,,,108
19744355,Downtown,Private room,1,1,1,1,109
19792418,Hastings-Sunrise,Entire home/apt,2,,1,,109
19802831,Mount Pleasant,Entire home/apt,6,2.5,3,4,109
19805434,Fairview,Entire home/apt,2,1,1,1,109
19826523,Killarney,Private room,2,,,,109
19831337,Hastings-Sunrise,Entire home/apt,6,,2,,109
19832108,Riley Park,Entire home/apt,2,,1,,109
19862607,Mount Pleasant,Entire home/apt,9,2,3,3,109
19866248,Kitsilano,Entire home/apt,2,1,1,1,109
19879167,Mount Pleasant,Entire home/apt,5,2,2,2,109
19893714,Hastings-Sunrise,Entire home/apt,2,1,1,1,110
19915265,Fairview,Entire home/apt,2,,1,,110
19925483,Kitsilano,Entire home/apt,2,1,0,1,110
19931091,Kitsilano,Entire home/apt,2,1,0,0,110
19931966,Downtown,Entire home/apt,3,1,2,1,110
19946831,Kerrisdale,Entire home/apt,4,1,1,2,110
19949184,Downtown,Entire home/apt,4,1,1,2,110
19995392,Riley Park,Entire home/apt,7,2.5,3,3,110
20002260,Oakridge,Entire home/apt,12,,2,,110
20073140,West End,Entire home/apt,2,,,,110
20088165,Grandview-Woodland,Private room,2,,,,110
20095858,Riley Park,Entire home/apt,2,1,1,1,110
20136427,Riley Park,Private room,1,,,,110
20157432,Mount Pleasant,Entire home/apt,2,,,,110
20208829,Fairview,Private room,1,1,1,1,110
20215396,Riley Park,Entire home/apt,4,1,2,2,110
20216848,Downtown,Entire home/apt,3,1,1,1,110
20234950,Mount Pleasant,Entire home/apt,6,,3,,110
20235568,Downtown,Entire home/apt,2,1,1,1,110
20307736,Killarney,Private room,3,1,0,1,110
20359188,Kitsilano,Entire home/apt,2,,1,,110
20361528,Renfrew-Collingwood,Private room,2,1,1,1,110
20394031,Grandview-Woodland,Private room,1,,,,110
20413631,Downtown,Entire home/apt,2,,1,,110
20426923,South Cambie,Entire home/apt,6,2,2,2,110
20434400,Fairview,Private room,1,,,,110
20436839,Hastings-Sunrise,Private room,1,1,1,1,110
20457117,Grandview-Woodland,Entire home/apt,5,1,1,3,110
20473723,Fairview,Entire home/apt,2,1,1,1,110
20498335,Riley Park,Entire home/apt,2,1,1,0,110
20506575,Grandview-Woodland,Private room,1,,,,110
20536417,Downtown Eastside,Entire home/apt,2,1,1,4,110
20541307,Kitsilano,Entire home/apt,4,,2,,110
20623507,Downtown Eastside,Entire home/apt,2,1,2,1,110
20634127,West End,Entire home/apt,2,,1,,110
20642417,Downtown,Private room,2,1,2,1,110
20655861,Kitsilano,Entire home/apt,2,,1,,110
20697602,Marpole,Private room,2,1.5,1,1,110
20698187,Marpole,Private room,2,1,1,1,110
20698278,Marpole,Private room,2,1,1,1,110
20699158,Oakridge,Private room,2,,,,110
20733186,Downtown Eastside,Entire home/apt,2,1,1,1,110
20747473,Grandview-Woodland,Private room,2,1,1,1,110
20798979,Renfrew-Collingwood,Entire home/apt,2,1,1,1,110
20799287,Grandview-Woodland,Private room,2,1,1,1,110
20808057,West End,Entire home/apt,2,2,2,4,110
20856734,West Point Grey,Entire home/apt,2,1,1,1,110
20864984,Oakridge,Private room,2,,,,110
20873976,Grandview-Woodland,Private room,2,,,,110
20887745,Arbutus Ridge,Private room,4,,2,,110
20900425,Grandview-Woodland,Entire home/apt,6,,3,,110
20903006,Mount Pleasant,Entire home/apt,4,0,2,3,110
20913466,Grandview-Woodland,Entire home/apt,2,,1,,110
20913864,Downtown,Entire home/apt,2,1,1,2,110
20980500,Fairview,Entire home/apt,5,3.5,3,3,110
20982614,Mount Pleasant,Entire home/apt,2,,1,,110
20997043,Downtown Eastside,Entire home/apt,4,,2,,110
21011527,Grandview-Woodland,Entire home/apt,4,,1,,110
21100013,Downtown,Entire home/apt,2,1,1,1,110
21112252,Fairview,Entire home/apt,2,1,1,1,110
21137609,Downtown,Entire home/apt,2,1,1,1,110
21140065,Downtown,Entire home/apt,4,2,2,2,110
21141339,Hastings-Sunrise,Entire home/apt,8,,4,,110
21150832,Downtown,Private room,2,1.5,1,1,110
21163623,West End,Entire home/apt,2,1,1,1,110
21188818,Fairview,Entire home/apt,2,1,1,1,110
21215931,Grandview-Woodland,Entire home/apt,6,,3,,110
21229518,Kitsilano,Entire home/apt,5,,3,,110
21239164,West End,Private room,2,,,,110
21250212,Downtown Eastside,Entire home/apt,2,1,1,1,110
21264147,Kitsilano,Entire home/apt,2,1,1,1,110
21281197,Sunset,Entire home/apt,2,,1,,110
21298863,Riley Park,Entire home/apt,3,2,2,2,110
21344002,Riley Park,Entire home/apt,2,,1,,110
21356520,Renfrew-Collingwood,Private room,2,1,1,1,110
21363777,Sunset,Entire home/apt,3,1,2,3,111
21391849,Renfrew-Collingwood,Entire home/apt,3,,1,,111
21409855,Downtown,Entire home/apt,6,2,2,3,111
21412468,Kitsilano,Entire home/apt,3,1,2,2,111
21412609,Shaughnessy,Entire home/apt,5,1,2,3,111
21462888,Downtown,Entire home/apt,3,,1,,111
21487129,Kitsilano,Entire home/apt,8,4,4,4,111
21527208,Fairview,Entire home/apt,4,1.5,2,2,111
21532511,Downtown,Entire home/apt,6,1,1,2,111
21536629,Strathcona,Entire home/apt,2,1,1,1,111
21549963,Mount Pleasant,Entire home/apt,2,1,1,1,111
21550757,Downtown,Entire home/apt,2,,2,,111
21564437,West End,Entire home/apt,3,1,1,2,111
21567998,Riley Park,Entire home/apt,4,1,2,3,111
21569274,West End,Private room,1,2,3,2,111
21577211,Grandview-Woodland,Entire home/apt,4,1,1,1,111
21581560,Downtown,Entire home/apt,3,1,2,2,111
21613146,Kensington-Cedar Cottage,Entire home/apt,6,2.5,3,3,111
21627553,Downtown,Entire home/apt,2,,2,,111
21631987,Downtown,Entire home/apt,2,,1,,111
21643708,West End,Entire home/apt,2,1,1,1,112
21699572,Marpole,Private room,2,1,1,1,112
21701347,Downtown,Entire home/apt,6,2,2,3,112
21728058,Riley Park,Entire home/apt,5,,3,,112
21752149,Hastings-Sunrise,Private room,2,,,,112
21813103,Kensington-Cedar Cottage,Entire home/apt,6,,2,,112
21817597,Renfrew-Collingwood,Private room,1,1,1,1,112
21853186,Dunbar Southlands,Entire home/apt,8,3.5,4,5,112
21866941,Kitsilano,Entire home/apt,5,1,2,2,112
21879605,Strathcona,Entire home/apt,2,1,1,1,112
21908772,Downtown,Entire home/apt,5,2,2,1,112
21912838,Kitsilano,Entire home/apt,2,1,1,1,112
21949883,Grandview-Woodland,Entire home/apt,4,1,2,2,112
21984466,Kitsilano,Private room,2,1,1,0,112
21985887,Hastings-Sunrise,Entire home/apt,3,,1,,113
22032043,Kitsilano,Entire home/apt,4,1,2,2,113
22036501,Riley Park,Entire home/apt,5,1,2,3,113
22049481,Hastings-Sunrise,Entire home/apt,3,1,0,2,113
22059982,Hastings-Sunrise,Entire home/apt,4,1,1,2,113
22102093,Downtown,Entire home/apt,2,,1,,113
22103390,Kensington-Cedar Cottage,Private room,2,,,,113
22131052,Downtown,Entire home/apt,4,,1,,113
22143965,Downtown,Entire home/apt,4,1,1,2,114
22162819,Downtown,Entire home/apt,4,1,1,3,114
22228696,Kerrisdale,Private room,2,1,1,1,114
22231178,Fairview,Entire home/apt,2,1,1,1,114
22251747,Downtown,Entire home/apt,3,,2,,114
22292913,Downtown,Entire home/apt,2,,1,,114
22295849,Downtown,Entire home/apt,4,1,1,2,114
22298691,Fairview,Entire home/apt,4,2,2,2,114
22298696,Fairview,Entire home/apt,1,1,1,1,114
22310305,Hastings-Sunrise,Entire home/apt,8,2,4,4,114
